#,School Name,District,Block Name,UDISE ID
108443,UPS BHARSOLI JANGAL,KASGANJ,KASGANJ,9720702302
108444,UPS BHARSUNDA,JALAUN,KONCH,9350409503
108445,UPS BHARTANA,BAREILLY,ALAMPUR,9201706503
108446,UPS BHARTHAR COMPOSITE (1TO8),SITAPUR,PAHALA,9241302102
108447,UPS BHARTUA (1 TO 8 COMPOSITE SCHOOL),ALIGARH,DHANIPUR,9120109502
108448,UPS BHARU,KANPUR NAGAR,BIDHNU,9340200802
108449,UPS BHARWALIYA BHUDHAN COMPOSITE,SANT KABIR NAGAR,SEMARINYAVA,9561713003
108450,UPS BHARWAR,PRAYAGRAJ,SHANKAR GARH,9450107802
108451,UPS BHASUNDAR,PRAYAGRAJ,MEJA,9450500702
108452,UPS BHAT PURA,ETAWAH,BARHPURA,9310502202
108453,UPS BHATANI HAAR,RAE BARELI,DALMAU,9281900302
108454,UPS BHATAURA,ETAWAH,JASWANT NAGAR,9310409802
108455,UPS BHATKHERWA COMPOSITE 1 TO 8,UNNAO,BICHHIYA,9261002302
108456,UPS BHATMAU COMPOSITE 1 TO 8,UNNAO,PURWA,9261409902
108457,UPS BHATPAR COMPOSITE,SANT KABIR NAGAR,KHALILABAD,9561503002
108458,UPS BHATPURA,KANPUR NAGAR,SHIVRAJPUR,9340504408
108459,UPS BHATPURA,BULANDSHAHR,SIKANDRABAD,9111506402
108460,UPS BHATPURA COMPOSITE 1 TO 8,UNNAO,ASOHA,9261208202
108461,UPS BHATPURVA,SANT KABIR NAGAR,KHALILABAD,9561515201
108462,UPS BHAUKHERA,BULANDSHAHR,SIKANDRABAD,9111505803
108463,UPS BHAULI,HAMIRPUR (U.P.),KURARA,9380103805
108464,UPS BHAUNAI,ALIGARH,GANGIRI,9120403802
108465,UPS BHAUPURA,ETAWAH,TAKHA,9310103202
108466,UPS BHAUPURA,ETAH,JAITHARA,9170514303
108467,UPS BHAURA COMPOSITE,SANT KABIR NAGAR,MEHNDAVAL,9561806302
108468,UPS BHAUTHAR,BHADOI,ABHOLI,9710702802
108469,UPS BHAUVAPUR,SITAPUR,KHAIRABAD,9240702301
108470,"UPS BHAUWA PURWA, SINGHAUTI",BANDA,NARAINI,9400406403
108471,UPS BHAVANI GANJ COMPOSIT (1 T0 8),KHERI,KUMBHI-GOLA,9230506702
108472,UPS BHAVANIKHERA COMPOSITE 1 TO 8,UNNAO,MIYAGANJ,9260610804
108473,UPS BHAVANIPUR,SITAPUR,KHAIRABAD,9240701301
108474,UPS BHAVARKI JADID,RAMPUR,SHAHBAD,9050101902
108475,UPS BHAVIGARH,ALIGARH,ATRAULI,9120304802
108476,UPS BHAWAEN,ALIGARH,JAWAN,9120610802
108477,UPS BHAWAI,BANDA,MAHUWA,9400306703
108478,UPS BHAWAN KHERA (1 TO 8 COMPOSITE SCHOOL),ALIGARH,DHANIPUR,9120104302
108479,UPS BHAWANA COMPOSITE (1TO8),SITAPUR,PARSENDI,9241411002
108480,UPS BHAWANI KHERA MAJRA KORAI KALA COMPOSITE 1 TO 8,UNNAO,BICHHIYA,9261005902
108481,UPS BHAWANI PUR,VARANASI,ARAJILINES,9670513001
108482,UPS BHAWANIPUR,BANDA,TINDWARI,9400203304
108483,UPS BHAWANPUR (COMPOSIT SCHOOL ),KANPUR DEHAT,RASULABAD,9330901404
108484,UPS BHAWPURA COMPOSITE (1 TO 8),RAMPUR,SUAR,9050312604
108485,UPS BHAY ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,GANGIRI,9120412202
108486,UPS BHEDI,FIROZABAD,JASRANA,9160802102
108487,UPS BHEDIYA,BARABANKI,SIDDHAOR,9461212102
108488,UPS BHEEKAMPUR (01-08),BULANDSHAHR,PAHASU,9111402202
108489,UPS BHEELPUR ( 1 to 8 Composite School ),ALIGARH,IGLAS,9121210902
108490,UPS BHEEMPUR,BULANDSHAHR,DANPUR,9110301303
108491,UPS BHELAVAN COMPOSITE(1 to 8),SITAPUR,LAHARPUR,9240805502
108492,UPS BHELAWAN KHURD COMPOSITE (1TO8),SITAPUR,ALIYA,9240107502
108493,UPS BHELSI,KANPUR DEHAT,SARVANKHERA,9331000601
108494,UPS BHEM GARI ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,JAWAN,9120607102
108495,UPS BHENDA,JALAUN,NADIGAWN,9350802505
108496,UPS BHENDI KHURD,JALAUN,KADAURA,9350307902
108497,UPS BHERIYA URF BAKARIYA COMPOSITE,SANT KABIR NAGAR,KHALILABAD,9561513501
108498,UPS BHEYLAYEE,BULANDSHAHR,ANOOPSHAHAR,9111300403
108499,UPS BHIDAURA,BANDA,TINDWARI,9400201302
108500,UPS BHIDIURA,BHADOI,GYANPUR,9710208204
108501,UPS BHIJHALPUR,AURAIYA,AURAIYA,9320100602
108502,UPS BHIKANPUR ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,BIJAULI,9120504302
108503,UPS BHIKANPUR BHAJHERA,FIROZABAD,TUNDLA,9160301405
108504,UPS BHIKANPUR SADASUKH,FIROZABAD,FIROZABAD,9160103802
108505,UPS BHIKANPUR SHAKHINI,FIROZABAD,KHAIRGARH,9160500707
108506,UPS BHIKAPUR COMPOSIT,AURAIYA,AURAIYA,9320112302
108507,UPS BHIKHARI PUR,VARANASI,ARAJILINES,9670511401
108508,UPS BHIKHARIPUR PATSIYA,UNNAO,GANGMURADABAD,9260100102
108509,UPS BHIKHMAPUR,BHADOI,ABHOLI,9710704303
108510,UPS BHIKHRA COMPOSIT,AURAIYA,BIDHUNA,9320512201
108511,UPS BHILAIYA,BAREILLY,BAHERI,9201411303
108512,UPS BHIMMAPURWA,KANNAUJ,KANNAUJ,9300106603
108513,UPS BHIMPUR,BAREILLY,ALAMPUR,9201712601
108514,UPS BHINDOLIYA,BAREILLY,VITHARI CHAINPUR,9201803604
108515,UPS BHINKHINI KHURD,SANT KABIR NAGAR,NATHNAGAR,9562011002
108516,UPS BHINTAR,HATHRAS,HASAYAN,9130310203
108517,UPS BHIRIYA COMPOSITE (1TO8),SITAPUR,MAHOLI,9241100903
108518,UPS BHIRTER GAON,KANPUR NAGAR,BHITERGAON,9340800104
108519,UPS BHISI MIRZAPUR,HATHRAS,SIKANDRA RAO,9130507102
108520,UPS BHITARA,JALAUN,JALAUN,9350202202
108521,UPS BHITARI,JALAUN,MAHEVA,9350709002
108522,UPS BHITAUNA,KASGANJ,KASGANJ,9720700202
108523,UPS BHITAURA,JALAUN,RAMPURA,9350905702
108524,UPS BHITER GAON,RAE BARELI,KHIRON,9280805103
108525,UPS BHITHANA FARR COMPOSITE(1 to 8),SITAPUR,REUSA,9241706002
108526,UPS BHITHAURA COMPOSITE (1TO8),SITAPUR,MACHHAREHTA,9240908305
108527,UPS BHITHI HAVELI,KANPUR NAGAR,BILHAUR,9340604803
108528,UPS BHITHIA JALHEPUR COMPOSITE(1 to 8),SITAPUR,BEHTA,9240204902
108529,UPS BHITHORA COMPOSITE (1TO8),SITAPUR,PISAWAN,9241506902
108530,UPS BHITI,PRAYAGRAJ,BHAGWATPUR,9451402902
108531,UPS BHITKURA,SITAPUR,PAHALA,9241304102
108532,UPS BHIURA,SANT KABIR NAGAR,KHALILABAD,9561511103
108533,UPS BHOGIPUR ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,GANGIRI,9120404702
108534,UPS BHOGNIPUR,KANPUR DEHAT,AMARAUDHA,9330207107
108535,UPS BHOGPUR,BAREILLY,RICHHA(DAMKHODA),9200502202
108536,UPS BHOGPUR ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,CHANDAUS,9120703702
108537,UPS BHOHAR,VARANASI,CHIRAIGAON,9670709401
108538,UPS BHOJ PUR ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,ATRAULI,9120300102
108539,UPS BHOJ PUR (1 TO 8 COMPOSITE SCHOOL),ALIGARH,DHANIPUR,9120100602
108540,UPS BHOJA,ETAWAH,MAHEWA,9310205102
108541,UPS BHOJAPUR,CHANDAULI,SAKALDIHA,9660400101
108542,UPS BHOJIPURA,BAREILLY,BHOJIPURA,9201100107
108543,UPS BHOJPUR,ALIGARH,GANGIRI,9120406002
108544,UPS BHOJPUR,ALIGARH,CHANDAUS,9120707001
108545,UPS BHOJPUR NIGOH,KANNAUJ,CHHIBRAMAU,9300401902
108546,UPS BHOJPURA RAMNATH,BAREILLY,BHUTA,9200306402
108547,UPS BHOLAPUR,BAREILLY,NAWABGANJ,9200400105
108548,UPS BHOOR GADDA,ETAH,NIDHAULI KALAN,9170913001
108549,UPS BHOOSHAN THOK,BANDA,BABERU,9400509411
108550,UPS BHOPAL GARI,ALIGARH,BIJAULI,9120507303
108551,UPS BHOPATPUR,BULANDSHAHR,DEBAI,9110803702
108552,UPS BHORA GORNVA,ALIGARH,IGLAS,9121203102
108553,UPS BHORKALA,VARANASI,SEWAPURI,9670410201
108554,UPS BHSORA COMPOSIT,AURAIYA,ACHHALDA,9320901703
108555,UPS BHUAJAG,BHADOI,BHADOHI,9710114102
108556,UPS BHUCHI,BAREILLY,SHERGARH,9200907602
108557,UPS BHUD,BAREILLY,BAREILLY TOWN,9201910201
108558,UPS BHUDA BAHADURPUR,BAREILLY,RICHHA(DAMKHODA),9200502004
108559,UPS BHUDA PIPARI COMPOSIT 1 TO 8,KHERI,MOHAMMADI,9230708502
108560,UPS BHUDABHAUPATPUR COMPOSITE (1 TO 8),RAMPUR,SHAHBAD,9050137102
108561,UPS BHUDARSU (1 to 8),MATHURA,FARAH,9140206602
108562,UPS BHUDASI,BAREILLY,SHERGARH,9200910002
108563,UPS BHUDHA COMPOSITE (1 To 8),KHERI,PASGAWAN,9231406402
108564,UPS BHUDKUDA COMPOSITE (1TO8),SITAPUR,MAHMOODABAD,9241000302
108565,UPS BHUDSURI,MAU,RATANPURA,9620103603
108566,UPS BHUGAICHA,HAMIRPUR (U.P.),MUSKARA,9380405603
108567,UPS BHUIHARA COMPOSIT (1 TO 8),KHERI,MOHAMMADI,9230712102
108568,UPS BHUILA KALA,SITAPUR,BISWAN,9240316901
108569,UPS BHUJ PUR,HAMIRPUR (U.P.),MUSKARA,9380403202
108570,UPS BHUJAINI COMPOSITE,SANT KABIR NAGAR,KHALILABAD,9561505504
108571,UPS BHUJRAKH,BANDA,TINDWARI,9400201003
108572,UPS BHUKHRAVALI (1 to 8 Composite School),ALIGARH,LODHA,9121010702
108573,UPS BHULBULIYA KHERA,UNNAO,FATEHPUR 84,9260304502
108574,UPS BHULEYMAU (NEW) COMPOSITE 1 TO 8,UNNAO,PURWA,9261405503
108575,UPS BHUMSOI HUSSAINPUR ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,BIJAULI,9120510102
108576,UPS BHUPATIPUR COMPOSITE 1 TO 8,UNNAO,PURWA,9261406902
108577,UPS BHUPATIYAPUR,KANPUR DEHAT,RAJPUR,9330801806
108578,UPS BHUPATIYAPUR,KANPUR DEHAT,DERAPUR,9330300602
108579,UPS BHUR JANI,KANNAUJ,JALALABAD,9300701013
108580,UPS BHURA KI GARI,ALIGARH,AKRABAD,9120208003
108581,UPS BHURA KISHAN GARI,ALIGARH,DHANIPUR,9120100502
108582,UPS BHUREPUR KALAN,AURAIYA,AJITMAL,9320205802
108583,UPS BHURIA ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,GANGIRI,9120406402
108584,UPS BHURIA KASER ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,GANGIRI,9120408202
108585,UPS BHURIYA COLONY,BAREILLY,BAHERI,9201404103
108586,UPS BHURJI TOLA,BAREILLY,AONLA,9201200105
108587,UPS BHURJIYA,SHAHJAHANPUR,MIRJAPUR,9221207102
108588,UPS BHUSAURIYA COMPOSIT (1 T0 8),KHERI,KUMBHI-GOLA,9230504202
108589,UPS BHUSI,CHANDAULI,SHAHABGANJ,9660602102
108590,UPS BHUTGARHI,BULANDSHAHR,KHURJA,9111111101
108591,UPS BHUVANPUR NIYAMTULLA,BAREILLY,BHUTA,9200305202
108592,UPS BHUWA,JALAUN,DAKOR,9350109002
108593,UPS BIBAMAU,ETAWAH,JASWANT NAGAR,9310403202
108594,UPS BIBI PUR TALUKE HASAN,RAE BARELI,AMAWAN,9280210801
108595,UPS BIBIPUR BARDEEH,PRATAPGARH,PATTI,9431212304
108596,UPS BIBIPUR COMPOSIT (1 TO 8),KHERI,BIJUA,9230101002
108597,UPS BIBIPUR COMPOSITE (1TO8),SITAPUR,MISRIKH,9241201502
108598,UPS BIBIYA PUR,BARABANKI,BANKI,9460406618
108599,UPS BICHAPURI,ETAH,NIDHAULI KALAN,9170906802
108600,UPS BICHAULA,BULANDSHAHR,ANOOPSHAHAR,9111307302
108601,UPS BICHAULI,KANPUR DEHAT,JHINJHAK,9330409102
108602,UPS BICHNAIYA PANDEY,BASTI,PARSHURAMPUR,9551209702
108603,UPS BICHPARI COMPOSITE (1TO8),SITAPUR,BISWAN,9240304702
108604,UPS BIDAURI,JAUNPUR,RAM NAGAR,9640702402
108605,UPS BIDHU PURA,ETAWAH,BARHPURA,9310503302
108606,UPS BIDHUNA,AURAIYA,BIDHUNA,9320500204
108607,UPS BIDIRIKA,ETAH,NIDHAULI KALAN,9170909302
108608,UPS BIDOKHAR MENDNI,HAMIRPUR (U.P.),SUMERPUR,9380203807
108609,UPS BIGAHI (COMPOSITE SCHOOL),KANPUR DEHAT,AKBARPUR,9330101202
108610,UPS BIGHAPUR KHURD COMPOSITE 1 TO 8,UNNAO,BIGHAPUR,9261509002
108611,UPS BIGRA AVWAL COMPOSITE,SANT KABIR NAGAR,SEMARINYAVA,9561706802
108612,UPS BIGVAN,HAMIRPUR (U.P.),GOHAND,9380607003
108613,UPS BIHAR,UNNAO,SUMERPUR,9261600806
108614,UPS BIHARIPUR,BAREILLY,ALAMPUR,9201711704
108615,UPS BIHARIPUR,KANNAUJ,HASERAN,9300601503
108616,UPS BIHARIPUR A REHMAN,BAREILLY,BHADPURA,9200605002
108617,UPS BIHARIPUR Composite,BAGHPAT,BAGPAT,9080101303
108618,UPS BIHAT,BAREILLY,ALAMPUR,9201710002
108619,UPS BIJAHARA,KANPUR DEHAT,DERAPUR,9330300802
108620,UPS BIJANA,HARDOI,SANDI,9251304702
108621,UPS BIJAULI SAHAS PUR COMPOSITE (1 To 8),KHERI,MOHAMMADI,9230710202
108622,UPS BIJAURIA COMPOSIT (1 TO 8),KHERI,PALIYA,9231100202
108623,UPS BIJJU KA PURWA,BANDA,NARAINI,9400406903
108624,UPS BIJOLI,ALIGARH,BIJAULI,9120502403
108625,UPS BIJUAMAU COMPOSITE (1TO8),SITAPUR,MACHHAREHTA,9240908502
108626,UPS BIKARU,KANPUR NAGAR,SHIVRAJPUR,9340505302
108627,UPS BILANDPUR,KANNAUJ,TAL GRAM,9300309102
108628,UPS BILARAM,KASGANJ,KASGANJ,9720702806
108629,UPS BILARIYA COMPOSIT(1 TO 8),KHERI,NAKAHA,9231008502
108630,UPS BILARIYA COMPOSITE (1TO8),SITAPUR,GONDLAMAU,9240413506
108631,UPS BILASPUR,FIROZABAD,JASRANA,9160803804
108632,UPS BILASPUR COMPOSITE (1TO8),SITAPUR,RAMPURMATHURA,9241607005
108633,UPS BILAULI NANKARI COMPOSITE (1TO8),SITAPUR,PAHALA,9241308203
108634,UPS BILAUNA CHITRASI ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,GANGIRI,9120405302
108635,UPS BILAUTA COMPOSITE(1 to 8),SITAPUR,REUSA,9241700202
108636,UPS BILHARKA,BANDA,NARAINI,9400405803
108637,UPS BILHAUR 1,KANPUR NAGAR,BILHAUR,9340606503
108638,UPS BILHAUR 2,KANPUR NAGAR,BILHAUR,9340606504
108639,UPS BILLHAUA,BAREILLY,BHUTA,9200303902
108640,UPS BILOHA,JALAUN,RAMPURA,9350900102
108641,UPS BILRIYA COMPOSIT (1 TO 8),KHERI,PHOOL BEHAR,9231208602
108642,UPS BILTIGARH,FIROZABAD,KHAIRGARH,9160506103
108643,UPS BILVAHAR (COMPOSITE SCHOOL),KANPUR DEHAT,SARVANKHERA,9331000802
108644,UPS BINDA,PRAYAGRAJ,SAIDABAD,9451104702
108645,UPS BINDAURA,BAREILLY,MAJHGAWAN,9201007202
108646,UPS BINDPURWA,CHANDAULI,CHANDAULI,9660106602
108647,UPS BIRAINCHA COMPOSITE (1TO8),SITAPUR,PARSENDI,9241411302
108648,UPS BIRAPUR,BHADOI,ABHOLI,9710705702
108649,UPS BIRARI,ETAWAH,BHARTHANA,9310706002
108650,UPS BIRAUNA,BANDA,NARAINI,9400407005
108651,UPS BIRAUNDHI,ETAWAH,BHARTHANA,9310702202
108652,UPS BIRCHI COMPOSITE 1 TO 8,UNNAO,BICHHIYA,9261009302
108653,UPS BIRGUWAN BUJURG,JALAUN,KONCH,9350406102
108654,UPS BIRGUWAN KHURD,JALAUN,KONCH,9350408403
108655,UPS BIRIYA KALA,SHAHJAHANPUR,MADNAPUR,9221707202
108656,UPS BIRJAPURWA COMPOJIT(1 To 8),KHERI,NIGHASAN,9230907602
108657,UPS BIRONDI TAJPUR,BULANDSHAHR,SIKANDRABAD,9111507802
108658,UPS BISANDI,BANDA,BISANDA,9400604102
108659,UPS BISAURI,CHANDAULI,CHANDAULI,9660102903
108660,UPS BISWA KHURD COMPOSITE(1 to 8),SITAPUR,BEHTA,9240203002
108661,UPS BISWAL COMPOSITE 1 TO 8,UNNAO,AURAS,9260501402
108662,UPS BITHVARA 01 to 08,FIROZABAD,JASRANA,9160803501
108663,UPS BODHA,BULANDSHAHR,SIKANDRABAD,9111503602
108664,UPS BOJHA,AURAIYA,AIRWAKATRA,9320401302
108665,UPS BONAI,ALIGARH,GANGIRI,9120409302
108666,UPS BORRA KALA,ETAH,AWAGARH,9170305604
108667,UPS BRAHMA PURI,KASGANJ,SORON,9721504802
108668,UPS BRAHMA WALI COMPOSITE (1TO8),SITAPUR,GONDLAMAU,9240403102
108669,UPS BRAHMANGAON,KANPUR DEHAT,RASULABAD,9330912201
108670,UPS BRAMHA KA DERA,HAMIRPUR (U.P.),KURARA,9380107402
108671,UPS BRAMHAWALI COMPOSITE (1TO8),SITAPUR,MAHOLI,9241102903
108672,UPS BRAUDA,KASGANJ,SORON,9721507902
108673,UPS BRIJ NAGLA,ALIGARH,TAPPAL,9120903202
108674,UPS BUDAITHA,AZAMGARH,PALAHNI,9610207301
108675,UPS BUDAUNA,PRAYAGRAJ,KAURIHAR- I,9451200501
108676,UPS BUDAWALI (COMPOSITE),JALAUN,NADIGAWN,9350803602
108677,UPS BUDERA (COMPOSITE),JALAUN,NADIGAWN,9350808402
108678,UPS BUDHA BANDH COMPOSITE,SANT KABIR NAGAR,SEMARINYAVA,9561701016
108679,UPS BUDHA GOAN,ALIGARH,GANGIRI,9120402703
108680,UPS BUDHAINA,ETAH,MARHARA,9170805002
108681,UPS BUDHAN NAGAR COMPOSITE,SANT KABIR NAGAR,SEMARINYAVA,9561708102
108682,UPS BUDHANPUR,SITAPUR,HARGAON,9240509002
108683,UPS BUDHANPUR,SITAPUR,REUSA,9241706502
108684,UPS BUDHANPUR COMPOSITE 1 TO 8,UNNAO,MIYAGANJ,9260613802
108685,UPS BUDHARPURAVA COMPOJIT(1 To 8),KHERI,RAMIYA BEHAR,9231305505
108686,UPS BUDHASI,BULANDSHAHR,PAHASU,9111403702
108687,UPS BUDHAULI,BAREILLY,BHUTA,9200301704
108688,UPS BUDHAULI,BANDA,KAMASIN,9400703802
108689,UPS BUDI DADIYAL,RAMPUR,SUAR,9050304003
108690,UPS BUDIBELHAR COMPOSITE,SANT KABIR NAGAR,BELHAR KALA,9562100602
108691,UPS BULAK GARHI (1 to 8 Composite School),ALIGARH,LODHA,9121004402
108692,UPS BULAKI NAGAR,ETAH,ALIGANJ,9170106902
108693,UPS BULAKIPUR,BANDA,NARAINI,9400406206
108694,UPS BULAKIPUR (1 to 8 Composite School),ALIGARH,TAPPAL,9120900702
108695,UPS BULAPUR KHEDIYA ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,BIJAULI,9120501003
108696,UPS BURHAKA (1 to 8 Composite School),ALIGARH,TAPPAL,9120904402
108697,UPS BUTENA,BULANDSHAHR,SIKANDRABAD,9111504002
108698,UPS BYOUR,PRAYAGRAJ,SAIDABAD,9451106902
108699,UPS Bandhmau,AURAIYA,BIDHUNA,9320513401
108700,UPS Bandpur (Composite 1 to 8),BAGHPAT,KHEKRA,9080604402
108701,UPS Baragaon (Composite 1 to 8),BAGHPAT,KHEKRA,9080601103
108702,UPS Bargadha COMPOSITE(1 to 8),SITAPUR,LAHARPUR,9240800702
108703,UPS Bhaidapur (Composite 1 to 8),BAGHPAT,KHEKRA,9080603302
108704,UPS Bhhotiya (1 To 8),MATHURA,MANT,9140706302
108705,UPS CHACHAUI,BULANDSHAHR,SIKANDRABAD,9111502702
108706,UPS CHACHIHA,RAE BARELI,LALGANJ,9282005402
108707,UPS CHACHIYA PUR,KANNAUJ,TAL GRAM,9300300203
108708,UPS CHADRA 1 COMPOSITE (1TO8),SITAPUR,PISAWAN,9241511503
108709,UPS CHAGURJI COMPOSIT 1 TO 8,KHERI,NIGHASAN,9230903203
108710,UPS CHAHARPUR,BAREILLY,BHUTA,9200309902
108711,UPS CHAHMAL PUR COMPOSIT (1 To 8),KHERI,DHAURAHARA,9230301003
108712,UPS CHAK,KANPUR NAGAR,BIDHNU,9340200114
108713,UPS CHAK ABHAY RAM,PRAYAGRAJ,CHAKA,9451306601
108714,UPS CHAK BALLI HAAR,RAE BARELI,RAHI,9280102602
108715,UPS CHAK DHAURHARA,RAE BARELI,NAGAR SHETRA (RBL),9282206002
108716,UPS CHAK FERI,RAMPUR,SHAHBAD,9050112502
108717,UPS CHAK NARKUNDA,BAREILLY,BAHERI,9201405802
108718,UPS CHAKA,PRAYAGRAJ,CHAKA,9451303102
108719,UPS CHAKAHI,KANPUR DEHAT,SANDALPUR,9331104504
108720,UPS CHAKALVANSHI,UNNAO,SAFIPUR,9260400904
108721,UPS CHAKARNAGAR,ETAWAH,CHAKARNAGAR,9310800105
108722,UPS CHAKARPUR,KANPUR NAGAR,KALYANPUR,9340303117
108723,UPS CHAKAUDA,BHADOI,AURAI,9710408801
108724,UPS CHAKAVA BUJURG,ETAWAH,BASREHAR,9310303502
108725,UPS CHAKBEERA,BHADOI,AURAI,9710405001
108726,UPS CHAKCHALPUR,KANPUR DEHAT,AMARAUDHA,9330201402
108727,UPS CHAKDAHA BHAGWATIPUR,BAREILLY,BHOJIPURA,9201105202
108728,UPS CHAKERI,KANPUR NAGAR,SADAR BAZAR,9341200418
108729,UPS CHAKGAJRAULA COMPOSITE (1 TO 8),RAMPUR,SUAR,9050315602
108730,UPS CHAKI (COMPOSITE),JALAUN,MADHAUGADH,9350606403
108731,UPS CHAKIA COMPOSITE,SANT KABIR NAGAR,PAULI,9561009702
108732,UPS CHAKIYA,CHANDAULI,CHAKIYA,9660211803
108733,UPS CHAKIYA BIHARI MISHRA,CHANDAULI,CHAHANIYA,9660313401
108734,UPS CHAKKARPUR COMPOSITE (1 TO 8),KHERI,RAMIYA BEHAR,9231302402
108735,UPS CHAKLA PURWA,BANDA,NARAINI,9400400205
108736,UPS CHAKOL PURA,ETAWAH,MAHEWA,9310213501
108737,UPS CHAKOOPUR,ETAWAH,SAIFAI,9310608002
108738,UPS CHAKREHI,BANDA,KAMASIN,9400702005
108739,UPS CHAKVA,BALRAMPUR,BALRAMPUR,9522408003
108740,UPS CHAMARAN PURWA,BANDA,BISANDA,9400601819
108741,UPS CHAMARPURA,HATHRAS,SAHPAU,9130704903
108742,UPS CHAMARSAN COMPOSITE,SANT KABIR NAGAR,SEMARINYAVA,9561703302
108743,UPS CHAMELI COMPOSIT(1 TO 8),KHERI,NAKAHA,9231002202
108744,UPS CHAMER,JALAUN,KONCH,9350401602
108745,UPS CHAMKHAR COMPOSITE (1TO8),SITAPUR,MAHOLI,9241104105
108746,UPS CHAMPATPUR,KANPUR NAGAR,BILHAUR,9340604004
108747,UPS CHAMPATPUR,KANPUR DEHAT,MAITHA,9330705705
108748,UPS CHAMRAUA,ETAWAH,TAKHA,9310102502
108749,UPS CHANARI,FIROZABAD,JASRANA,9160804802
108750,UPS CHAND GARHI,ALIGARH,DHANIPUR,9120104502
108751,UPS CHAND PURVA BUJURG,HAMIRPUR (U.P.),SUMERPUR,9380209201
108752,UPS CHANDA TIKER,RAE BARELI,LALGANJ,9282002302
108753,UPS CHANDAMAU COMPOSIT (1 T0 8),KHERI,KUMBHI-GOLA,9230503202
108754,UPS CHANDAN PURA,HATHRAS,HASAYAN,9130303602
108755,UPS CHANDANPARA COMPOSITE (1TO8),SITAPUR,ALIYA,9240102902
108756,UPS CHANDAPUR,RAE BARELI,SHIVGARH,9280500302
108757,UPS CHANDAPUR,KANPUR NAGAR,BHITERGAON,9340812901
108758,UPS CHANDARPUR,KANNAUJ,CHHIBRAMAU,9300406203
108759,UPS CHANDARPUR COMPOSIT,AURAIYA,BIDHUNA,9320500302
108760,UPS CHANDAUA GOVERDHANPUR ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,BIJAULI,9120500202
108761,UPS CHANDAULI,CHANDAULI,CHANDAULI,9660109804
108762,UPS CHANDAUR,BANDA,NARAINI,9400400212
108763,UPS CHANDAURA COMPOSITE 1 TO 8,UNNAO,AURAS,9260502204
108764,UPS CHANDAUS,KANSHIRAM NAGAR,SORON,9721506302
108765,UPS CHANDAUT,HAMIRPUR (U.P.),SARILA,9380704305
108766,UPS CHANDESUA COMPOSITE (1TO8),SITAPUR,SIDHAULI,9241912402
108767,UPS CHANDI KALA,HAMIRPUR (U.P.),MAUDHA,9380303103
108768,UPS CHANDI RAFIPUR,ETAH,MARHARA,9170800702
108769,UPS CHANDIDEEHA COMPOSITE,SANT KABIR NAGAR,BAGHAULI,9561600802
108770,UPS CHANDNEER,ALIGARH,CHANDAUS,9120707902
108771,UPS CHANDOLI BUJURG ( 1 TO 8 COMPOSITE SCHOOL),ALIGARH,ATRAULI,9120305604
108772,UPS CHANDPUR JOGIYAN,BAREILLY,KYARA,9200804603
108773,UPS CHANDPUR LODHAUNI COMPOSITE (1TO8),SITAPUR,RAMPURMATHURA,9241611901
108774,UPS CHANDPURA,BANDA,NARAINI,9400405003
108775,UPS CHANDRA PURA,ETAWAH,MAHEWA,9310212902
108776,UPS CHANDRA PURA,KANNAUJ,TAL GRAM,9300303603
108777,UPS CHANDRA PURA KHURD,RAMPUR,SHAHBAD,9050119402
108778,UPS CHANDRA PURA SHALA,ETAWAH,MAHEWA,9310203801
108779,UPS CHANDRA SENA COMPOSITE 1 TO 8,UNNAO,PURWA,9261403102
108780,UPS CHANDRAPURA COMPOSITE (1 To 8),KHERI,RAMIYA BEHAR,9231300126
108781,UPS CHANDRASENI COMPOSITE(1 to 8),SITAPUR,REUSA,9241703802
108782,UPS CHANDRAWAAR,FIROZABAD,FIROZABAD,9160114403
108783,UPS CHANDRIKA,KANPUR NAGAR,CHAUBEPUR,9340400202
108784,UPS CHANDRWALI,BULANDSHAHR,SIKANDRABAD,9111504902
108785,UPS CHANDUA CHAMRAUA,BAREILLY,NAWABGANJ,9200408702
108786,UPS CHANDUPUR COMPOSITE (1TO8),SITAPUR,ALIYA,9240104702
108787,UPS CHANDUPURA SHIVNAGAR,BAREILLY,RAMNAGAR,9200106301
108788,UPS CHANDURRA (COMPOSITE),JALAUN,KONCH,9350408702
108789,UPS CHANEHTA,BAREILLY,KYARA,9200802102
108790,UPS CHANETHU,PRAYAGRAJ,PRATAP PUR,9450403502
108791,UPS CHANIYA COMPOSITE(1 to 8),SITAPUR,BEHTA,9240207705
108792,UPS CHANTI,PRAYAGRAJ,HOLAGARH,9451704402
