#,School Name,District,Block Name,School Type,UDISE ID
79026,PRY. SCH. SHADULLIPUR,HARDOI,HARPALPUR,N/A,9251404801
79027,PRY. SCH. SHAHPUR,HARDOI,BILGRAM,N/A,9251706302
79028,PRY. SCH. SHAHPUR BINAURA,HARDOI,HARIYAWAN,N/A,9250105301
79029,PRY. SCH. SHAHPUR GANGA,HARDOI,MALLAWA,N/A,9250805801
79030,PRY. SCH. SHAHPUR NAU,HARDOI,SHAHABAD,N/A,9251109101
79031,PRY. SCH. SHAHPUR SAIYADAN,HARDOI,PIHANI,N/A,9250206201
79032,PRY. SCH. SHAHPUR SHUKLA,HARDOI,PIHANI,N/A,9250202501
79033,PRY. SCH. SHAHZAD NAGAR,HARDOI,HARIYAWAN,N/A,9250108901
79034,PRY. SCH. SHANKARIPUR,HARDOI,TONDARPUR,N/A,9251004005
79035,PRY. SCH. SHANKARPUR,HARDOI,TANDIYAWA,N/A,9250912301
79036,PRY. SCH. SHAYMPUR,HARDOI,KOTHAWAN,N/A,9251502901
79037,PRY. SCH. SHEETALGANJ,HARDOI,AHIRORI,N/A,9250607101
79038,PRY. SCH. SHEKHWAPUR,HARDOI,SANDI,N/A,9251306403
79039,PRY. SCH. SHIVPURI MAJHIGAON,HARDOI,BHARAWAN,N/A,9251802302
79040,PRY. SCH. SHIWARI,HARDOI,TANDIYAWA,N/A,9250902501
79041,PRY. SCH. SHUKLAPUR,HARDOI,MALLAWA,N/A,9250805901
79042,PRY. SCH. SHYAM DAS PUR,HARDOI,BHARAWAN,N/A,9251802401
79043,PRY. SCH. SHYAMPUR,HARDOI,HARPALPUR,N/A,9251402401
79044,PRY. SCH. SIBBAPURWA,HARDOI,BAWAN,N/A,9250700401
79045,PRY. SCH. SIDDIKPUR,HARDOI,BEHANDAR,N/A,9250305501
79046,PRY. SCH. SIDHAULI,HARDOI,SHAHABAD,N/A,9251107301
79047,PRY. SCH. SIDORIYA,HARDOI,PIHANI,N/A,9250205302
79048,PRY. SCH. SIGULAPUR,HARDOI,SHAHABAD,N/A,9251106201
79049,PRY. SCH. SIKANDARPUR,HARDOI,BAWAN,N/A,9250703501
79050,PRY. SCH. SIKANDARPUR BAZAR,HARDOI,TONDARPUR,N/A,9251000301
79051,PRY. SCH. SIKANDARPUR MISRA,HARDOI,TONDARPUR,N/A,9251005201
79052,PRY. SCH. SIKANDARPUR NARKATRA,HARDOI,SHAHABAD,N/A,9251107101
79053,PRY. SCH. SIKARI,HARDOI,KOTHAWAN,N/A,9251507401
79054,PRY. SCH. SIKRAHANA,HARDOI,TANDIYAWA,N/A,9250909301
79055,PRY. SCH. SIMARIA,HARDOI,BHARKHANI,N/A,9251211401
79056,PRY. SCH. SINDHUWAMAU,HARDOI,SURSA,N/A,9250402601
79057,PRY. SCH. SINDHWAL MALIHABAD,HARDOI,BEHANDAR,N/A,9250308301
79058,PRY. SCH. SIRAICHMAU,HARDOI,BILGRAM,N/A,9251701401
79059,PRY. SCH. SIRSA,HARDOI,HARPALPUR,N/A,9251404001
79060,PRY. SCH. SIRSA,HARDOI,HARIYAWAN,N/A,9250104901
79061,PRY. SCH. SIYRAHNA,HARDOI,MADHOGANJ,N/A,9251904511
79062,PRY. SCH. SOHAR,HARDOI,MADHOGANJ,N/A,9251904001
79063,PRY. SCH. SOHASA,HARDOI,AHIRORI,N/A,9250607201
79064,PRY. SCH. SOHILAMAU,HARDOI,SANDILA,N/A,9250503501
79065,PRY. SCH. SOM,HARDOI,SANDILA,N/A,9250500902
79066,PRY. SCH. SONEPUR,HARDOI,BAWAN,N/A,9250708201
79067,PRY. SCH. SUA GADA,HARDOI,BHARAWAN,N/A,9251806801
79068,PRY. SCH. SUBBA KHEDA,HARDOI,BEHANDAR,N/A,9250311001
79069,PRY. SCH. SUBHAS NAGAR,HARDOI,TN.AR. HARDOI,N/A,9252501201
79070,PRY. SCH. SUHAGPUR,HARDOI,SHAHABAD,N/A,9251107901
79071,PRY. SCH. SUJANIAPUR,HARDOI,SHAHABAD,N/A,9251110801
79072,PRY. SCH. SUKHAN KHEDA,HARDOI,BEHANDAR,N/A,9250304603
79073,PRY. SCH. SULTANPUR KOT,HARDOI,MALLAWA,N/A,9250805401
79074,PRY. SCH. SUMAI,HARDOI,HARIYAWAN,N/A,9250108001
79075,PRY. SCH. SUMERPUR,HARDOI,MALLAWA,N/A,9250805501
79076,PRY. SCH. SUNAURA,HARDOI,TONDARPUR,N/A,9251005501
79077,PRY. SCH. SUNAUWA,HARDOI,AHIRORI,N/A,9250603501
79078,PRY. SCH. SUNDARPUR,HARDOI,TONDARPUR,N/A,9251002901
79079,PRY. SCH. SURAJPUR,KANPUR DEHAT,SARVANKHERA,N/A,9331008701
79080,PRY. SCH. SURAPUR,HARDOI,AHIRORI,N/A,9250611801
79081,PRY. SCH. SURAT KHEDA,HARDOI,KACHAUNA,N/A,9251602902
79082,PRY. SCH. SURAUA(GHATWAR),LALITPUR,JAKHORA,N/A,9370308203
79083,PRY. SCH. SURJIPUR,HARDOI,SURSA,N/A,9250400101
79084,PRY. SCH. SURJUPUR,HARDOI,HARPALPUR,N/A,9251402804
79085,PRY. SCH. SURJUPUR DURJANA,HARDOI,HARPALPUR,N/A,9251404401
79086,PRY. SCH. SURSA,HARDOI,SURSA,N/A,9250401301
79087,PRY. SCH. SUTHENA,HARDOI,KACHAUNA,N/A,9251603501
79088,PRY. SCH. TADAURA,HARDOI,SANDI,N/A,9251302801
79089,PRY. SCH. TADIYAWA,HARDOI,TANDIYAWA,N/A,9250904201
79090,PRY. SCH. TAJPUR,HARDOI,BHARAWAN,N/A,9251802702
79091,PRY. SCH. TAKIA DHARMPUR,HARDOI,SURSA,N/A,9250403801
79092,PRY. SCH. TANT KHEDA,HARDOI,BHARAWAN,N/A,9251806001
79093,PRY. SCH. TAPARIYAN,LALITPUR,JAKHORA,N/A,9370306302
79094,PRY. SCH. TAPNAUR,HARDOI,MALLAWA,N/A,9250801501
79095,PRY. SCH. TARA GAON,HARDOI,TONDARPUR,N/A,9251002801
79096,PRY. SCH. TARHATIA,HARDOI,MALLAWA,N/A,9250801401
79097,PRY. SCH. TATPUR JADAURA,HARDOI,HARIYAWAN,N/A,9250103201
79098,PRY. SCH. TATYORA,HARDOI,BAWAN,N/A,9250700101
79099,PRY. SCH. TAUNKALPUR,HARDOI,TANDIYAWA,N/A,9250910901
79100,PRY. SCH. TERIA,HARDOI,KOTHAWAN,N/A,9251503101
79101,PRY. SCH. TERIA BHAVANIPUR,HARDOI,MALLAWA,N/A,9250801801
79102,PRY. SCH. TERIYA,HARDOI,BAWAN,N/A,9250704601
79103,PRY. SCH. TERWA CHANDPUR,HARDOI,BILGRAM,N/A,9251703601
79104,PRY. SCH. TERWA DAHIGAWA I,HARDOI,KACHAUNA,N/A,9251602001
79105,PRY. SCH. TERWA PALHAWAN,HARDOI,SANDILA,N/A,9250500802
79106,PRY. SCH. TEURI,HARDOI,KACHAUNA,N/A,9251600701
79107,PRY. SCH. THAKURI KHEDA,HARDOI,MALLAWA,N/A,9250807701
79108,PRY. SCH. THAMARWA,HARDOI,HARIYAWAN,N/A,9250107601
79109,PRY. SCH. THANA,HARDOI,KOTHAWAN,N/A,9251503201
79110,PRY. SCH. THARIA,HARDOI,BHARKHANI,N/A,9251206101
79111,PRY. SCH. THOK MADHAV,HARDOI,AHIRORI,N/A,9250602201
79112,PRY. SCH. THTAHIAJAHIDPUR,HARDOI,MADHOGANJ,N/A,9251903602
79113,PRY. SCH. TIDUWARI,HARDOI,BHARAWAN,N/A,9251801002
79114,PRY. SCH. TIKAM PURWA,HARDOI,PIHANI,N/A,9250212401
79115,PRY. SCH. TIKANKHEDA,HARDOI,BHARAWAN,N/A,9251802307
79116,PRY. SCH. TIKAR,HARDOI,HARPALPUR,N/A,9251403601
79117,PRY. SCH. TIKRA KHURD,HARDOI,BHARAWAN,N/A,9251800902
79118,PRY. SCH. TILAKPURWA,HARDOI,AHIRORI,N/A,9250611201
79119,PRY. SCH. TILOIYA KHURD,HARDOI,SANDILA,N/A,9250507501
79120,PRY. SCH. TITHI GAON,HARDOI,HARPALPUR,N/A,9251404301
79121,PRY. SCH. TURNADEV,HARDOI,BEHANDAR,N/A,9250309701
79122,PRY. SCH. TURNARUD,HARDOI,BEHANDAR,N/A,9250307401
79123,PRY. SCH. TUSAIRA,HARDOI,KACHAUNA,N/A,9251603703
79124,PRY. SCH. UCHAGAON,HARDOI,MADHOGANJ,N/A,9251904301
79125,PRY. SCH. UCHAULI,HARDOI,KACHAUNA,N/A,9251604401
79126,PRY. SCH. UCHWAL,HARDOI,PIHANI,N/A,9250207801
79127,PRY. SCH. UDAYPUR,HARDOI,BHARKHANI,N/A,9251213301
79128,PRY. SCH. UDHRANPUR,HARDOI,BAWAN,N/A,9250713002
79129,PRY. SCH. UDHRANPUR I,HARDOI,SHAHABAD,N/A,9251101201
79130,PRY. SCH. UMARIYA,KANPUR DEHAT,MALASA,N/A,9330611201
79131,PRY. SCH. UMARSERA,HARDOI,PIHANI,N/A,9250209701
79132,PRY. SCH. UMMARPURWA,HARDOI,SURSA,N/A,9250413901
79133,PRY. SCH. UMRAPUR,HARDOI,AHIRORI,N/A,9250606901
79134,PRY. SCH. UMRAPUR,HARDOI,SURSA,N/A,9250404801
79135,PRY. SCH. UMRARI 1,HARDOI,KOTHAWAN,N/A,9251501601
79136,PRY. SCH. UMRAULI JAITPUR,HARDOI,SANDI,N/A,9251305301
79137,PRY. SCH. USMANPPUR,HARDOI,PIHANI,N/A,9250201901
79138,PRY. SCH. USRAHA,HARDOI,MADHOGANJ,N/A,9251904504
79139,PRY. SCH. USRHA,HARDOI,BHARAWAN,N/A,9251803401
79140,PRY. SCH. UTRA,HARDOI,HARIYAWAN,N/A,9250100602
79141,PRY. SCH. VAJIDPUR,HARDOI,AHIRORI,N/A,9250602901
79142,PRY. SCH. VIJAY NAGAR,HARDOI,TONDARPUR,N/A,9251003605
79143,PRY. SCH. VIJGAWA,HARDOI,HARIYAWAN,N/A,9250108501
79144,PRY. SCH. VIJGAWA,HARDOI,PIHANI,N/A,9250204201
79145,PRY. SCH. VRINDAWAN,HARDOI,BHARAWAN,N/A,9251805001
79146,PRY. SCH. WAZID NAGAR,HARDOI,PIHANI,N/A,9250208601
79147,PRY. SCH. YASINPUR,HARDOI,BAWAN,N/A,9250703201
79148,PRY. SCH.AKOHARA NEVADA,HARDOI,BEHANDAR,N/A,9250307801
79149,PRY. SCH.BARGADIA,HARDOI,SURSA,N/A,9250411401
79150,PRY. SCH.BHELAWA,HARDOI,KOTHAWAN,N/A,9251511001
79151,PRY. SCH.DATELI DATELA,HARDOI,SANDI,N/A,9251308301
79152,PRY. SCH.DHOBIA,HARDOI,HARIYAWAN,N/A,9250106301
79153,PRY. SCH.FAIZULLAPUR,HARDOI,TONDARPUR,N/A,9251001501
79154,PRY. SCH.FAKIRABAD,HARDOI,HARIYAWAN,N/A,9250101101
79155,PRY. SCH.GHUSPAHA,HARDOI,BEHANDAR,N/A,9250303501
79156,PRY. SCH.JASU,HARDOI,BEHANDAR,N/A,9250303101
79157,PRY. SCH.KACHELIA II,HARDOI,SHAHABAD,N/A,9251108402
79158,PRY. SCH.KOILAHA,HARDOI,BAWAN,N/A,9250703401
79159,PRY. SCH.KUDAUNI,HARDOI,BEHANDAR,N/A,9250302502
79160,PRY. SCH.MARAI,HARDOI,HARIYAWAN,N/A,9250101301
79161,PRY. SCH.N GOBRAHA,HARDOI,KOTHAWAN,N/A,9251501301
79162,PRY. SCH.PENG,HARDOI,HARIYAWAN,N/A,9250104401
79163,PRY. SCH.PINHAURI,HARDOI,BILGRAM,N/A,9251702602
79164,PRY. SCH.RAMPURA BHATAULI,HARDOI,BEHANDAR,N/A,9250302801
79165,PRY. SCH.SAGRAPUR,HARDOI,TANDIYAWA,N/A,9250902401
79166,PRY. SCH.SAITI,HARDOI,TANDIYAWA,N/A,9250902101
79167,PRY. SCH.SAKARA,HARDOI,PIHANI,N/A,9250201101
79168,PRY. SCH.SARFUDDINPUR,HARDOI,MADHOGANJ,N/A,9251905302
79169,PRY. SCH.TILMAI KHEDA,HARDOI,SANDI,N/A,9251309201
79170,PRY. SCHOOL JAMUWA NO 1,DEORIA,SALIMPUR,N/A,9600400902
79171,PRY. SCHOOL KAYAMPUR,HARDOI,HARIYAWAN,N/A,9250101501
79172,PRY. SCHOOL LAKHOPAR,DEORIA,BHATPAR RANI,N/A,9601102402
79173,PRY. SCHOOL. MATIYARA,DEORIA,SALIMPUR,N/A,9600409503
79174,PRY. SHC. MAAFI,HARDOI,PIHANI,N/A,9250208702
79175,PRY. SHC. PANYORA,HARDOI,MADHOGANJ,N/A,9251905702
79176,PRY. SINGAR,HARDOI,BEHANDAR,N/A,9250302411
79177,PRY. TAPUA,HARDOI,SANDI,N/A,9251304602
79178,PRY. TULSEE PUR,HARDOI,BHARAWAN,N/A,9251803909
79179,PRY. UBARIYA KHURD,HARDOI,BHARKHANI,N/A,9251210804
79180,PRY. VI. MAKKA NIVADA,KANPUR DEHAT,RASULABAD,N/A,9330921301
79181,PRY..SCH.PIPARIYA,HARDOI,BHARKHANI,N/A,9251204701
79182,PRY.ACH.FAJPURKAMPU,HARDOI,BILGRAM,N/A,9251706206
79183,PRY.AJRAYALKHEDA,HARDOI,SANDILA,N/A,9250504903
79184,PRY.BANIYAN KHERA,HARDOI,KACHAUNA,N/A,9251605501
79185,PRY.BARGADIYA,HARDOI,KOTHAWAN,N/A,9251500605
79186,PRY.BHAGAUNAPUR,HARDOI,TONDARPUR,N/A,9251002303
79187,PRY.BHATPURWA,HARDOI,KOTHAWAN,N/A,9251503903
79188,PRY.CH. PANCHAM KHEDA,HARDOI,MALLAWA,N/A,9250800403
79189,PRY.DHOLI,HARDOI,KACHAUNA,N/A,9251606001
79190,PRY.DILAVAL PUR,HARDOI,KOTHAWAN,N/A,9251504510
79191,PRY.FATTEPUR,HARDOI,AHIRORI,N/A,9250613301
79192,PRY.GANESH KHEDA,HARDOI,BHARAWAN,N/A,9251804510
79193,PRY.GANGA KHERA,HARDOI,KACHAUNA,N/A,9251605601
79194,PRY.GANGUPURWA,HARDOI,AHIRORI,N/A,9250609002
79195,PRY.GARIND KHEDA,HARDOI,SANDILA,N/A,9250502804
79196,PRY.GHURELA,HARDOI,HARIYAWAN,N/A,9250107204
79197,PRY.JAGDISH KHEDA,HARDOI,KOTHAWAN,N/A,9251501606
79198,PRY.JALPEPUR,HARDOI,SANDI,N/A,9251303305
79199,PRY.JATKERA,HARDOI,KOTHAWAN,N/A,9251506803
79200,PRY.KABOOLPUR,HARDOI,AHIRORI,N/A,9250600303
79201,PRY.KAMRABAD,HARDOI,KOTHAWAN,N/A,9251508111
79202,PRY.KANAURA AUNT RAMPUR,HARDOI,BHARAWAN,N/A,9251801502
79203,PRY.KAPOORPUR,HARDOI,AHIRORI,N/A,9250603705
79204,PRY.KHAMRA MAU,HARDOI,KOTHAWAN,N/A,9251505703
79205,PRY.KHATEERPUR,HARDOI,KOTHAWAN,N/A,9251505704
79206,PRY.KRAPALPUR,HARDOI,KOTHAWAN,N/A,9251502406
79207,PRY.LALPUR BANJARA,HARDOI,BHARAWAN,N/A,9251800503
79208,PRY.MICHACHOUI,HARDOI,TONDARPUR,N/A,9251001104
79209,PRY.MISHRAN PURWA,HARDOI,HARPALPUR,N/A,9251404606
79210,PRY.NAGLA BHAG,HARDOI,SHAHABAD,N/A,9251101002
79211,PRY.NARA PURWA,HARDOI,AHIRORI,N/A,9250613201
79212,PRY.NARIYA KHEDA,HARDOI,BHARAWAN,N/A,9251803207
79213,PRY.NATPURWA,HARDOI,SANDILA,N/A,9250502103
79214,PRY.NEEMDANDA,HARDOI,KOTHAWAN,N/A,9251500606
79215,PRY.NIRANJAN PURWA,HARDOI,KOTHAWAN,N/A,9251507903
79216,PRY.PADMLAPUR,HARDOI,HARPALPUR,N/A,9251404607
79217,PRY.PAHLA,HARDOI,KOTHAWAN,N/A,9251503902
79218,PRY.PERAN KHEDHA,HARDOI,BHARAWAN,N/A,9251803911
79219,PRY.RAGHUNATH PURWA,HARDOI,SURSA,N/A,9250403903
79220,PRY.RAJUAPUR,HARDOI,PIHANI,N/A,9250206503
79221,PRY.RATAN PURWA,HARDOI,KOTHAWAN,N/A,9251507806
79222,PRY.SAINTI SECOND,HARDOI,TANDIYAWA,N/A,9250910502
79223,PRY.SAJJAN NAGAR,HARDOI,KOTHAWAN,N/A,9251505508
79224,PRY.SARAY,HARDOI,KOTHAWAN,N/A,9251503904
79225,PRY.SC.D.C. ROAD TALBEHAT,LALITPUR,TALBEHAT,N/A,9370400107
79226,PRY.SCH  ATWA,HARDOI,KOTHAWAN,N/A,9251506005
79227,PRY.SCH .KADESARA KALA,LALITPUR,TALBEHAT,N/A,9370401901
79228,PRY.SCH .RAJPUR,LALITPUR,TALBEHAT,N/A,9370403602
79229,PRY.SCH BAHADUR KHERA,HARDOI,SANDILA,N/A,9250511001
79230,PRY.SCH BARKATPUR,HARDOI,HARIYAWAN,N/A,9250104409
79231,PRY.SCH BHAJANPURWA,HARDOI,MALLAWA,N/A,9250808307
79232,PRY.SCH BIBIPUR,HARDOI,SANDILA,N/A,9250504202
79233,PRY.SCH DAULATPUR,LALITPUR,MADAWRA,N/A,9370608501
79234,PRY.SCH HARPURA(NEEMKHERA),LALITPUR,BIRDHA,N/A,9370201403
79235,PRY.SCH KAMAIHADI,LALITPUR,MAHRONI,N/A,9370501601
79236,PRY.SCH KHALE PURWA,HARDOI,BAWAN,N/A,9250710705
79237,PRY.SCH KHITWAS,LALITPUR,BIRDHA,N/A,9370202502
79238,PRY.SCH MADARPUR,HARDOI,SANDILA,N/A,9250500703
79239,PRY.SCH SANKAR KHEDA,HARDOI,MALLAWA,N/A,9250808308
79240,PRY.SCH SEMRAMAU,HARDOI,SANDILA,N/A,9250501006
79241,PRY.SCH TOLBA,HARDOI,HARIYAWAN,N/A,9250101701
79242,PRY.SCH TYONA KALA,HARDOI,KOTHAWAN,N/A,9251506201
79243,PRY.SCH.  BAOUWA,KANPUR DEHAT,AMARAUDHA,N/A,9330212501
79244,PRY.SCH.  KESARIPUR,HARDOI,SANDILA,N/A,9250502403
79245,PRY.SCH.  MEERPUR,KANPUR DEHAT,AMARAUDHA,N/A,9330211801
79246,PRY.SCH.  MUSARAHIJHOR,KANPUR DEHAT,AMARAUDHA,N/A,9330212601
79247,PRY.SCH.  SIMIRIYA,KANPUR DEHAT,AMARAUDHA,N/A,9330213001
79248,PRY.SCH.  SURYAPUR KATTAPURWA,KANPUR DEHAT,AMARAUDHA,N/A,9330212901
79249,PRY.SCH. ABDULPUR,HARDOI,SURSA,N/A,9250409406
79250,PRY.SCH. ADWAHA,LALITPUR,JAKHORA,N/A,9370306601
79251,PRY.SCH. AGAUDI,LALITPUR,MAHRONI,N/A,9370504801
79252,PRY.SCH. AGAURA,LALITPUR,MAHRONI,N/A,9370503601
79253,PRY.SCH. AJMATPUR,HARDOI,BHARAWAN,N/A,9251801607
79254,PRY.SCH. AJNAURA,LALITPUR,BAR,N/A,9370104001
79255,PRY.SCH. AKBARPUR,HARDOI,SANDILA,N/A,9250501305
79256,PRY.SCH. AKOHARA,HARDOI,PIHANI,N/A,9250203604
79257,PRY.SCH. ALAPUR,LALITPUR,JAKHORA,N/A,9370306001
79258,PRY.SCH. AMAUNA,HARDOI,HARIYAWAN,N/A,9250104902
79259,PRY.SCH. AMODA,LALITPUR,MADAWRA,N/A,9370610101
79260,PRY.SCH. ANDH KHEDA,HARDOI,BHARKHANI,N/A,9251203004
79261,PRY.SCH. ARJUNKHIRIYA 2,LALITPUR,MADAWRA,N/A,9370604801
79262,PRY.SCH. ARJUNKHIRIYA-1,LALITPUR,MADAWRA,N/A,9370604802
79263,PRY.SCH. ASAUPURA,LALITPUR,TALBEHAT,N/A,9370404701
79264,PRY.SCH. AWASTHI PURWA,HARDOI,SANDI,N/A,9251310601
79265,PRY.SCH. AYARI,HARDOI,TANDIYAWA,N/A,9250911901
79266,PRY.SCH. AZAADPURA,LALITPUR,LALITPUR,N/A,9370700207
79267,PRY.SCH. BACHHRAWANI,LALITPUR,MADAWRA,N/A,9370605201
79268,PRY.SCH. BADAHAR(RAMPUR),LALITPUR,TALBEHAT,N/A,9370405003
79269,PRY.SCH. BADAURA,LALITPUR,JAKHORA,N/A,9370309901
79270,PRY.SCH. BADGANA,LALITPUR,MADAWRA,N/A,9370603501
79271,PRY.SCH. BADHRAUN,LALITPUR,JAKHORA,N/A,9370309601
79272,PRY.SCH. BADYABARO(BHARAUN),LALITPUR,BIRDHA,N/A,9370205502
79273,PRY.SCH. BAHARAIA,HARDOI,SURSA,N/A,9250408001
79274,PRY.SCH. BAIDAURA,LALITPUR,TALBEHAT,N/A,9370410001
79275,PRY.SCH. BAIJNATH,LALITPUR,MAHRONI,N/A,9370509801
79276,PRY.SCH. BAIRWARA,LALITPUR,MADAWRA,N/A,9370604501
79277,PRY.SCH. BAIRWARA,LALITPUR,JAKHORA,N/A,9370308601
79278,PRY.SCH. BAJRANGGARH(SIMARDHA),LALITPUR,BIRDHA,N/A,9370204402
79279,PRY.SCH. BALNA,LALITPUR,MADAWRA,N/A,9370609801
79280,PRY.SCH. BAMHAURISINDWAHA,LALITPUR,MADAWRA,N/A,9370608101
79281,PRY.SCH. BAMHAURISIR,LALITPUR,TALBEHAT,N/A,9370404101
79282,PRY.SCH. BAND,HARDOI,KACHAUNA,N/A,9251601601
79283,PRY.SCH. BANDPURA,LALITPUR,JAKHORA,N/A,9370305701
79284,PRY.SCH. BANETHA,HARDOI,BAWAN,N/A,9250700606
79285,PRY.SCH. BANGUAN,LALITPUR,MADAWRA,N/A,9370608301
79286,PRY.SCH. BANYANA,LALITPUR,MADAWRA,N/A,9370606301
79287,PRY.SCH. BAR(GIRLS),LALITPUR,BAR,N/A,9370107802
79288,PRY.SCH. BARAUDIYAN,LALITPUR,MADAWRA,N/A,9370604401
79289,PRY.SCH. BARAUN,LALITPUR,MAHRONI,N/A,9370502001
79290,PRY.SCH. BARAV,LALITPUR,MAHRONI,N/A,9370508801
79291,PRY.SCH. BARCHON,LALITPUR,MADAWRA,N/A,9370609001
79292,PRY.SCH. BARGADI,HARDOI,BHARAWAN,N/A,9251803206
79293,PRY.SCH. BARKHERA,LALITPUR,MADAWRA,N/A,9370609101
79294,PRY.SCH. BARODA BIJLAUN,LALITPUR,BIRDHA,N/A,9370204501
79295,PRY.SCH. BARODADANG,LALITPUR,BAR,N/A,9370102001
79296,PRY.SCH. BARPURA,LALITPUR,TALBEHAT,N/A,9370406404
79297,PRY.SCH. BARTALA,LALITPUR,BAR,N/A,9370109101
79298,PRY.SCH. BARTALI,HARDOI,BHARAWAN,N/A,9251801910
79299,PRY.SCH. BARVETAPUR NAVIN,HARDOI,TANDIYAWA,N/A,9250904207
79300,PRY.SCH. BASBHERIYA,HARDOI,TONDARPUR,N/A,9251010701
79301,PRY.SCH. BASWAN,LALITPUR,JAKHORA,N/A,9370301801
79302,PRY.SCH. BEURAPUR,HARDOI,AHIRORI,N/A,9250612801
79303,PRY.SCH. BHADAURA,LALITPUR,MAHRONI,N/A,9370500801
79304,PRY.SCH. BHADURPUR,LALITPUR,MADAWRA,N/A,9370603201
79305,PRY.SCH. BHAGTAPUR,HARDOI,BAWAN,N/A,9250704403
79306,PRY.SCH. BHAGWANTPUR,HARDOI,KOTHAWAN,N/A,9251506004
79307,PRY.SCH. BHAISANWARAKHURD,LALITPUR,TALBEHAT,N/A,9370409301
79308,PRY.SCH. BHARAUNI,LALITPUR,BAR,N/A,9370106001
79309,PRY.SCH. BHATTPUR,HARDOI,AHIRORI,N/A,9250603604
79310,PRY.SCH. BHAUDI,LALITPUR,MAHRONI,N/A,9370506401
79311,PRY.SCH. BHAUTI,LALITPUR,MADAWRA,N/A,9370602801
79312,PRY.SCH. BHAWARKALI,LALITPUR,TALBEHAT,N/A,9370410301
79313,PRY.SCH. BHIKAMPUR,LALITPUR,MADAWRA,N/A,9370601401
79314,PRY.SCH. BHIKHNI KHEDA,HARDOI,BHARAWAN,N/A,9251801909
79315,PRY.SCH. BHITHAI,HARDOI,MADHOGANJ,N/A,9251907403
79316,PRY.SCH. BHOLAKHEDA,HARDOI,SANDILA,N/A,9250506603
79317,PRY.SCH. BHUCHERA,LALITPUR,TALBEHAT,N/A,9370405902
79318,PRY.SCH. BHUCHERA(GIRL),LALITPUR,TALBEHAT,N/A,9370405901
79319,PRY.SCH. BHUJAUPURA,LALITPUR,TALBEHAT,N/A,9370409901
79320,PRY.SCH. BIDHA KOTRA,LALITPUR,TALBEHAT,N/A,9370408901
79321,PRY.SCH. BIGHAKHET,LALITPUR,JAKHORA,N/A,9370306401
79322,PRY.SCH. BIGHAMAWAT,LALITPUR,JAKHORA,N/A,9370306301
79323,PRY.SCH. BIHARIPURA,LALITPUR,TALBEHAT,N/A,9370409201
79324,PRY.SCH. BILATA,LALITPUR,BAR,N/A,9370105501
79325,PRY.SCH. BILLA,LALITPUR,BAR,N/A,9370105401
79326,PRY.SCH. BINDRABAN BAGH,LALITPUR,TALBEHAT,N/A,9370410901
79327,PRY.SCH. BIRDHA,LALITPUR,BIRDHA,N/A,9370200104
79328,PRY.SCH. BIROUNDA,LALITPUR,MADAWRA,N/A,9370611001
79329,PRY.SCH. BUDDHAKHEDA,HARDOI,SANDILA,N/A,9250500908
79330,PRY.SCH. BUDERA,LALITPUR,JAKHORA,N/A,9370301001
79331,PRY.SCH. BUDHERI,LALITPUR,JAKHORA,N/A,9370301101
79332,PRY.SCH. BUDHWAR,LALITPUR,JAKHORA,N/A,9370303001
79333,PRY.SCH. CHADRA,LALITPUR,MAHRONI,N/A,9370507301
79334,PRY.SCH. CHADRAU,LALITPUR,BIRDHA,N/A,9370207302
79335,PRY.SCH. CHADRAU(GIRLS),LALITPUR,BIRDHA,N/A,9370207301
79336,PRY.SCH. CHAK,HARDOI,BHARKHANI,N/A,9251201906
79337,PRY.SCH. CHAK,HARDOI,TANDIYAWA,N/A,9250903104
79338,PRY.SCH. CHAK(NAGVAS),LALITPUR,JAKHORA,N/A,9370300602
79339,PRY.SCH. CHAKK,LALITPUR,TALBEHAT,N/A,9370401502
79340,PRY.SCH. CHAMARAUAA,LALITPUR,JAKHORA,N/A,9370311401
79341,PRY.SCH. CHANDARA,LALITPUR,TALBEHAT,N/A,9370406001
79342,PRY.SCH. CHANDAURA,LALITPUR,MADAWRA,N/A,9370609501
79343,PRY.SCH. CHAUKA NAVIN,LALITPUR,MAHRONI,N/A,9370507101
79344,PRY.SCH. CHAUKI,LALITPUR,MAHRONI,N/A,9370503301
79345,PRY.SCH. CHETTARPURWA,HARDOI,SURSA,N/A,9250407403
79346,PRY.SCH. CHHAPRAT(GIRLS),LALITPUR,MAHRONI,N/A,9370507501
79347,PRY.SCH. CHHIPAI,LALITPUR,JAKHORA,N/A,9370306801
79348,PRY.SCH. CHHITRAPUR,LALITPUR,MADAWRA,N/A,9370603901
79349,PRY.SCH. CHILLA,LALITPUR,BIRDHA,N/A,9370203201
79350,PRY.SCH. CHITRA,LALITPUR,JAKHORA,N/A,9370300901
79351,PRY.SCH. CHOKHEPURWA,HARDOI,MADHOGANJ,N/A,9251909301
79352,PRY.SCH. DAILWARA(GIRLS),LALITPUR,JAKHORA,N/A,9370303603
79353,PRY.SCH. DAKAI PURWA FIRST,HARDOI,AHIRORI,N/A,9250602306
79354,PRY.SCH. DAKAI PURWA SECOND,HARDOI,AHIRORI,N/A,9250602305
79355,PRY.SCH. DALPATPUR,LALITPUR,MADAWRA,N/A,9370601003
79356,PRY.SCH. DANGLI,LALITPUR,MADAWRA,N/A,9370609901
